node,ae_score,if_score,lof_score,ae_norm,if_norm,lof_norm,combined_score,label
6,0.0004932934681758037,0.4572352162206564,-0.3392009390869488,7.491448343904747e-06,0.2354685505678182,0.21098998436225258,0.13394055705835878,0
15,0.00015498708342390817,0.3794534236422532,-0.4579482137873232,2.193419580777274e-06,0.021442504264745168,0.08944670255385477,0.03326763941341229,0
13,0.00014732403725898382,0.38321820349319,-0.4362404849122512,2.073412862533641e-06,0.03180175313247063,0.1116655586475252,0.04304102289914376,0
19,8.406524394358723e-05,0.4227280733876255,-0.47410202627408626,1.0827519657507011e-06,0.14051795731266034,0.07291253460505158,0.06402958067609987,0
16,0.00021584519271557854,0.4182117312701362,-0.4960375599944904,3.146484695800996e-06,0.12809069361616032,0.05046050980428125,0.05356661962001079,0
8,9.555349873792715e-05,0.41415127696607,-0.5228094099256222,1.2626631559671872e-06,0.11691786059077586,0.023058293551974886,0.04199335130808761,0
2,0.0005376645681829064,0.3914388476150062,-0.4818320533095062,8.186319545527609e-06,0.054421853558716586,0.06500049740905507,0.035829979818149706,0
12,0.0003696822775273071,0.41435337172352976,-0.4984313353505532,5.5556420067572796e-06,0.11747394885364393,0.048010370940698405,0.0496475181951054,0
5,0.0006522678436899162,0.4231204702209588,-0.47717608315614557,9.981057916871214e-06,0.14159768484318117,0.06976609639959439,0.0634131267959994,0
10,0.00029016919669056434,0.41103257141382366,-0.5082974917271864,4.3104317231060115e-06,0.10833636360023127,0.03791190739383711,0.04387620547090976,0
17,0.00017400854954931653,0.40827388722373337,-0.4812782686480934,2.4913042178738366e-06,0.10074550910033436,0.06556732140845291,0.049894845674323327,0
7,0.00014326211349481685,0.4194460585052341,-0.37916770809195577,2.0098013260503143e-06,0.13148709487171006,0.1700821632741162,0.0904715813642783,0
7,8.16508902925491e-05,0.43143858504697324,-0.5388497645899595,1.044942111535438e-06,0.1644859877466188,0.00664025488798483,0.051338290767225694,0
15,0.00023824494874533713,0.40781193569409946,-0.512544598606771,3.4972748584511387e-06,0.09947439337782717,0.033564798715863285,0.03991315653805051,0
11,0.0001499459611664856,0.4376161826901784,-0.39897977234321425,2.1144733594759714e-06,0.18148439772661057,0.14980360686452476,0.09938724716668439,0
22,8.928551405515957e-05,0.395450972727631,-0.5056213303704341,1.1645037222914117e-06,0.06546170294586982,0.04065108128030496,0.03183430106934135,0
17,0.011681660493397557,0.4503316283276739,-0.40216132126851867,0.00018270626244066909,0.2164724902680836,0.14654714562285667,0.10897897327225835,0
11,0.15515402909576423,0.4392603594582388,-0.35845582257328523,0.0024295474981649574,0.1860085497347638,0.19128172801975757,0.1141589023256224,1
10,0.00013448629074268266,0.3948933276341897,-0.5258821907406956,1.8723680305036948e-06,0.06392727476373135,0.01991316145960247,0.02515287981421235,0
12,0.00011772913128886571,0.3918110422618451,-0.4959302163570247,1.6099434450506466e-06,0.055445992320211496,0.050570380940370474,0.03180555595555261,0
14,7.388373153116854e-05,0.3870327994661065,-0.5155181851239805,9.233049436299299e-07,0.04229807710834195,0.030521196536741412,0.02184615141550246,0
3,6.33438631515253e-05,0.4115547951619372,-0.494667141179979,7.582459073487214e-07,0.10977332564995075,0.05186319631298614,0.04849125988724401,0
1,0.0005250090571193202,0.43824033550916963,-0.4179812657192372,7.988128601906697e-06,0.18320182999076112,0.13035470692126497,0.09407015632504859,0
13,0.0010441000785775816,0.44026255299892303,-0.32643424548314615,1.611732534876673e-05,0.18876620694518242,0.2240572807895917,0.12385349325057174,0
5,0.00018910864338811265,0.501479334497087,-0.3674362402412725,2.7277784172671943e-06,0.3572116139887974,0.18208985866417518,0.16179153290725867,0
14,7.03225076734008e-05,0.4103134915361405,-0.5194916911633175,8.675345908350038e-07,0.1063577280083414,0.026454130867023064,0.03984390467644567,0
0,0.0020698390161449087,0.5465593754796079,-0.40558756842526544,3.2180854267019184e-05,0.4812548202307216,0.14304022451861695,0.18730138576650834,0
14,0.00011106658494323013,0.40932439830523926,-0.480360228444501,1.50560499988434e-06,0.10363611789088953,0.0665069776612656,0.05104353090764649,0
5,0.6840305208905445,0.45969144038808607,-0.47319636450632063,0.010711989071727358,0.24222714959160824,0.07383952096107851,0.09910479679449696,1
16,0.00010193553841213731,0.3908351764706137,-0.4892579560377155,1.3626087416414955e-06,0.05276077910904588,0.05739974538966032,0.03304870239310852,0
15,0.0001928646791165087,0.4037375445954587,-0.5154297530841484,2.7865996107807914e-06,0.08826321157000849,0.0306117107853027,0.03566359134643767,0
8,0.000403048517611655,0.44941458525755595,-0.46710355969532613,6.078172197294282e-06,0.21394913491613354,0.0800757861218143,0.08820990758026327,0
13,0.00032983501970577483,0.4653322509528714,-0.470389037573792,4.931616189966806e-06,0.2577485247503085,0.07671294883005136,0.10034041472058394,0
17,0.00023216802324858718,0.4251954538496521,-0.4788474643276539,3.4021074967805177e-06,0.1473072542355964,0.06805536111534918,0.06461014544828238,0
15,0.0003088765281373183,0.41619947550228775,-0.44278746570697347,4.6033968711298874e-06,0.12255372754908174,0.1049644235373938,0.06825728668469111,0
17,3.7761318806869094e-05,0.40815345613739507,-0.5277526881995355,3.5761186116785563e-07,0.10041412834390619,0.01799862152312556,0.03552396800485399,0
15,0.00016687289368557488,0.3823217470641594,-0.5200855235081164,2.3795566667964085e-06,0.0293350444230384,0.025846316226956968,0.01655536001766533,0
14,0.002086457791079647,0.43160406599895196,-0.3922541141878897,3.2441111689227626e-05,0.1649413286781713,0.15668762644798206,0.09650166298252169,0
1,4.80417974504921e-05,0.3980806852596471,-0.5273551417466237,5.186087385770018e-07,0.07269767626923758,0.018405528550508768,0.027331168889419333,0
6,0.0004962142442575756,0.41453586434205353,-0.4727979980480792,7.5371889990899295e-06,0.11797609945119883,0.07424726730152484,0.05767002490141673,0
12,0.0002438925354388909,0.4112880972259703,-0.5066858839935362,3.585718583114057e-06,0.10903947389750304,0.03956146182302203,0.04458171500359076,0
1,7.750936230706287e-05,0.401968804234202,-0.5020500252616081,9.800839374678839e-07,0.08339630771105133,0.044306475851347164,0.03831122710229454,0
4,0.0011298339283416735,0.5680053767898074,-0.3699578582759844,1.7459955646320595e-05,0.5402660967425849,0.17950886695569637,0.2159394730917429,0
9,0.00040612062824052963,0.4891531428849737,-0.36585605894031303,6.126282818934555e-06,0.3232946011601779,0.1837072466981784,0.15210300487063444,0
19,0.00014719743446981297,0.37754885692467854,-0.5142583755218547,2.0714302064303244e-06,0.016201857694764885,0.0318106694436562,0.014404586713608898,0
10,0.001054296079536812,0.4508914059001166,-0.3076413249684855,1.6276999267987896e-05,0.21801278622511333,0.24329269684338864,0.13839815572025777,0
15,0.0014242918820261503,0.44166582442021135,-0.3906695446581745,2.2071298436366103e-05,0.19262747864171342,0.1583095060353758,0.1052899239225013,0
15,0.00018916540547053964,0.3938019850160649,-0.4840702847312477,2.7286673367759816e-06,0.06092431304253087,0.06270956489602215,0.03709125484850062,0
12,1.818979322839599e-05,0.4006669841559166,-0.4748277625930746,5.111304788332576e-08,0.07981419170269977,0.07216971019783924,0.045595191015380857,0
1,0.0001790192871043251,0.40843271004032305,-0.47302392673964944,2.5697746011933455e-06,0.10118252936395385,0.07401601892384702,0.05256059239618073,0
3,0.003204383727110482,0.5494057814123172,-0.38260859611638587,4.994833008973516e-05,0.4890870517563363,0.16656025657032278,0.19671417183003365,0
7,0.0004248409360544132,0.4052005507423332,-0.49301051760951675,6.419451182651047e-06,0.09228885061679466,0.05355882651572706,0.043756870920229576,0
10,0.0005228867383753769,0.3834584355532335,-0.48653813989091654,7.95489214449197e-06,0.032462780813910616,0.060183601955897566,0.027797096787800252,0
16,0.00016730330072626306,0.4316985178826357,-0.4646903378015499,2.386297032879333e-06,0.16520122450418134,0.08254582940863102,0.07432507069265686,0
6,0.2414208653505017,0.44073236705581637,-0.42663845883759643,0.0037805246017061467,0.19005895736608758,0.12149367271640049,0.09497799886542888,1
9,0.0001655360718620184,0.382445649452597,-0.4867644899270336,2.3586214412387446e-06,0.02967597688866758,0.0599519223127518,0.026889313209002307,0
12,8.97212162366997e-05,0.3933303888378063,-0.5020718794579206,1.1713270126400402e-06,0.05962665889830958,0.04428410707911378,0.031173698324032065,0
8,0.00033122650590553237,0.41894958702099805,-0.5063179138017617,4.953407484018843e-06,0.13012099330280946,0.0399380961906636,0.05101970821103552,0
12,0.0002646730625801275,0.3944058162880091,-0.47238487922631656,3.911150899704723e-06,0.06258582810260231,0.07467011336262852,0.041178346899929136,0
7,0.0001815426086947897,0.5343483692459411,-0.401910837172464,2.6092909419053484e-06,0.44765475395634863,0.1468035275832184,0.17833852817824686,0
10,0.00021652517287541913,0.4623528440378405,-0.4702207328428878,3.157133488160719e-06,0.24955032487327003,0.07688521644115735,0.09793192524772347,0
2,2.3737398399707437,0.533280232481286,-0.4582953110548005,0.03717359008578056,0.4447156459585527,0.08909143258153444,0.17501155959633835,1
11,0.00011355347596749745,0.43588373110923656,-0.4856254882504467,1.544550821693155e-06,0.1767173468527607,0.06111774276721651,0.07135114470632184,0
15,0.00011281172118266564,0.4387199547922602,-0.46692282352846814,1.5329346111740768e-06,0.18452156068206813,0.08026077787776675,0.07943531474179494,0
16,0.0007446616275532641,0.4387395946427159,-0.4700239222206206,1.142798575064884e-05,0.18457560211520652,0.07708666113945012,0.07850325017069724,0
9,0.00025881958864512275,0.4048145155780693,-0.4767680168219144,3.81948288907993e-06,0.0912266279911323,0.07018377100798541,0.04842464749289095,0
3,0.0002586991131062415,0.42159973845923226,-0.4646082117797765,3.817596188446969e-06,0.13741320675826488,0.08262988915849384,0.06601445581350299,0
6,0.00019012810693853563,0.39936111271561603,-0.5323928845441859,2.7437436708259235e-06,0.0762209278798596,0.01324916774924149,0.026842126186198655,0
9,5.823931841459996e-05,0.46151751734463375,-0.4982719520082688,6.783064617519888e-07,0.24725182205413984,0.04817350710138684,0.0886278700692427,0
2,0.9353734926758727,0.4923886702678476,-0.43883510269363724,0.014648132029552941,0.33219754760183795,0.10900984835030952,0.13822147159746542,1
9,0.00017656794265813482,0.47711668162025583,-0.3734274057768012,2.5313854546397754e-06,0.2901748165605757,0.17595762596340037,0.13984074531137466,0
2,1.0701539465805956,0.4408777473191926,-0.49751672704221184,0.01675885400726045,0.19045898881238718,0.048946514491323256,0.0785251925940173,1
10,0.0003995949612356552,0.4993483761836599,-0.40070255839965596,6.024087965249569e-06,0.35134802345506483,0.14804025632294796,0.14981889356858993,0
1,2.3573339426252207,0.5520297175160312,-0.2836220658984161,0.03691666642149548,0.49630713053587494,0.2678775101062496,0.2440220587612355,1
9,0.0006350781954896381,0.4525001148331812,-0.3678585628869435,9.711860364895053e-06,0.22243934417888114,0.18165759206718274,0.12123296561796512,0
3,7.510696369727257e-05,0.44069647602263723,-0.4446765139772739,9.424613045267386e-07,0.18996019883051743,0.10303089599458384,0.08789770543205218,0
3,0.0005181139706214626,0.4175406473455958,-0.34503132519654534,7.88014847431705e-06,0.12624412471686225,0.20502231677780886,0.09938308450779106,0
20,0.00012646097856658432,0.4460245463172984,-0.49796865295961945,1.7466880650687301e-06,0.2046210311640191,0.04848394758800198,0.07593219230083235,0
8,0.0003286558602410448,0.41135484962396524,-0.38084089888721984,4.913150027216034e-06,0.10922315122545483,0.16836957575696154,0.08327978335473579,0
14,0.00016215570421519796,0.42470442584369567,-0.5182663956656011,2.3056833773120634e-06,0.14595613105811225,0.02770827700514105,0.05210024469232692,0
5,2.4214000151738317,0.5414495696237234,-0.4028221079424841,0.0379199696708624,0.4671945690015039,0.14587080015613618,0.19908759861563696,1
14,0.0004151402133904545,0.39760599574457445,-0.407304722850917,6.267533542271699e-06,0.07139151043318899,0.14128263820943956,0.06380475160620547,0
16,0.0001788072523456487,0.43238310887795295,-0.49018136892423536,2.566454042371867e-06,0.16708495974870852,0.05645458994946194,0.06706289149106809,0
8,0.08307252435610811,0.4170989544959882,-0.4873768995359862,0.0013007190083323618,0.12502875321219342,0.059325092990808126,0.055826441464233406,1
9,9.658506233923792e-05,0.3906686023567199,-0.5258082165437136,1.2788179017156242e-06,0.05230243020975567,0.019988877442921067,0.021687903822963706,0
18,0.00025193963730111836,0.4239300125890817,-0.5073363392852335,3.711739784745129e-06,0.14382523896119057,0.038895690999885185,0.05481776368423662,0
5,6.839812969381708e-05,0.38458052440451146,-0.5294572672069539,8.373979740092802e-07,0.03555034452874405,0.016253906731261134,0.015541610337191158,0
5,0.0006158782196425612,0.45206424314105714,-0.4303364229637061,9.411180185998145e-06,0.22123999029581512,0.11770863683215652,0.10168835261046588,0
16,0.000593128042578174,0.41252674036479603,-0.5043893301392586,9.054902273768493e-06,0.1124477508861836,0.04191209002062013,0.046311574232950625,0
1,0.0006221895524647156,0.5252879654790681,-0.489910032220098,9.510018470856311e-06,0.4227239529057217,0.0567323155105676,0.1438406845322751,0
10,0.0010794312279784758,0.4571318680441308,-0.3503765593883965,1.667062689493048e-05,0.23518417551189358,0.19955122443188908,0.13042728823389277,0
5,0.0008330159457839372,0.5070420453257161,-0.41040074479198707,1.2811653752291546e-05,0.3725180882408363,0.13811371775869277,0.15319466646135965,0
12,0.00045314909561482397,0.388048097005258,-0.5163241626411985,6.862769577875091e-06,0.045091791561590024,0.029696241583007627,0.022439155051210444,0
9,0.0013767790295395605,0.46068471710526376,-0.35589301758769576,2.1327225990684083e-05,0.24496027107949567,0.19390487646143278,0.1316680751526748,0
1,0.00046498318898144473,0.4374194341847173,-0.44969741300667554,7.048096754268387e-06,0.18094302032524212,0.09789177556254122,0.0836532580050367,0
14,0.00014158843057677907,0.40250850806517685,-0.5120671470136928,1.983590705619304e-06,0.08488136833114099,0.03405349231892743,0.03568125163130277,0
5,0.0010445363858935198,0.5296872658973052,-0.4554996684205972,1.6124158115789735e-05,0.4348291621558898,0.09195290103528979,0.15804106862060016,0
17,0.00014442362087968073,0.42778775872276686,-0.4153249549384894,2.0279910493631234e-06,0.15444029584357533,0.1330735628327775,0.0862549687993256,0
6,0.00013019040976639218,0.4203440081007014,-0.48745056737739323,1.8050926198074101e-06,0.1339579122098884,0.059249690576471066,0.05796300287295576,0
0,0.0014141813699033476,0.49457778805824365,-0.5152700399361686,2.1912963310424447e-05,0.3382211709979935,0.030775184517246413,0.11070767183989613,0
4,5.2265917304283824e-05,0.4487526095167243,-0.4737457957884441,5.84760338112136e-07,0.21212762829019746,0.07327715284504399,0.08562166824470768,0
9,0.0006426559811535272,0.40546416282416853,-0.4304720221920668,9.83053186569319e-06,0.09301421126692458,0.11756984480288905,0.06317914903369036,0
17,0.00014755148058775346,0.40124193929471874,-0.44526813814480226,2.0769747264301405e-06,0.08139625057638045,0.1024253415252287,0.05514730842037331,0
21,0.00014101492664728184,0.40247669723721746,-0.4539547299000184,1.9746093784815637e-06,0.08479383697563883,0.09353421646722,0.05349920587660904,0
4,0.00026428638565657766,0.4147008856764087,-0.504690951003321,3.9050953667460205e-06,0.11843017568905487,0.04160336723289698,0.04801162491473225,0
6,0.6250345238968319,0.466211783648117,-0.4439303947114406,0.009788085465204249,0.26016866575140407,0.1037945832827231,0.11310420889631985,1
2,0.001818356862284533,0.47339533922510946,-0.4106997659992102,2.8242531655867065e-05,0.2799350911264986,0.13780765583897367,0.12533412110230402,0
3,0.34286637398336545,0.44098735800782296,-0.1582603706981407,0.005369206479587841,0.19076059593074288,0.39619095465604276,0.1782331477678708,1
4,0.00018549538081189673,0.44299164761709975,-0.4420089992559737,2.671193114948519e-06,0.19627564214528526,0.10576121965310246,0.0906121270167623,0
16,6.919164388338672e-05,0.3906640792989379,-0.4800676476446113,8.498247598749176e-07,0.052289984467092925,0.06680644752870002,0.03572926952864183,0
0,0.0001519874792807865,0.45776926700275816,-0.4543299389270625,2.146444443018908e-06,0.236938056137558,0.09315017281968242,0.09902732726494934,0
10,0.09857519121821363,0.4174823080519462,-0.45620519475618826,0.0015434976806913026,0.12608359706700953,0.0912307624729829,0.06581170693427424,1
7,4.172969224994109e-05,0.46534134611575917,-0.3738628710337264,4.197583579289069e-07,0.25777355119530065,0.17551190730102456,0.12998580545224073,0
3,2.7781818549060606,0.5123810532253975,-0.45554738356209734,0.04350733229320585,0.3872090167225614,0.09190406239958625,0.16113685665392663,1
4,0.0015764351720895552,0.45461375268273074,-0.31570044010731513,2.445393016666557e-05,0.2282552753532576,0.2350438228804563,0.13899951104218083,0
10,0.0001452084651618749,0.3780714998147572,-0.5070055841568152,2.0402820606152173e-06,0.01763997306449219,0.03923423404337274,0.017063078245183726,0
11,7.135793431086614e-05,0.42067850478982854,-0.4939140841816949,8.837498334513168e-07,0.13487832046357054,0.05263398468847667,0.05625404504554754,0
0,0.0039003924062815617,0.5417307826601575,-0.23021032138356645,6.08481362058362e-05,0.4679683608152656,0.32254688026086464,0.2371789115773214,0
0,1.0994990314883242,0.5059486583258902,-0.3478316523956213,0.01721841111556505,0.36950950115516296,0.2021560534570563,0.1783870308298918,1
14,0.00015532190159275625,0.38944550268027567,-0.5082193817627481,2.1986629825247043e-06,0.048936922945056645,0.037991856524827526,0.02607951330615826,0
19,0.0002950464171633205,0.38815792483907413,-0.5159096023130607,4.3868111694109535e-06,0.045393996181289475,0.03012056309199865,0.022656122506454202,0
6,0.0004472659917818103,0.41075042687077035,-0.49205852987722065,6.770637549841891e-06,0.10756000863290627,0.05453322962111671,0.048630679731226825,0
15,8.442149846662212e-05,0.41224910599629594,-0.47412248028183135,1.0883310703585472e-06,0.11168380621175315,0.07289159899003435,0.05537305689296439,0
10,0.0004314658773533833,0.5090843930242558,-0.3275087056433348,6.523200716026586e-06,0.37813785590888066,0.22295752153725332,0.1803312225141266,0
9,0.0003365678187972953,0.4438559288872275,-0.4543213732255542,5.037054824444229e-06,0.19865381699838844,0.09315894020802828,0.08754584198385479,0
5,6.219089625044572,0.5716408518887901,-0.29585186140465347,0.0973934815328427,0.5502695478855272,0.2553597535057354,0.2806461830305158,1
9,8.730283764662249e-05,0.4536300215656478,-0.40757077989791957,1.1334541260855722e-06,0.22554841974302797,0.14101031661955435,0.10996807429042513,0
3,0.41830048650674523,0.4436969194405328,-0.19477307311178493,0.006550538301518883,0.1982162831993749,0.3588185291393691,0.16973065902223078,1
5,0.00018602385209330502,0.4137601557221935,-0.512581083284115,2.679469210746833e-06,0.11584164299952333,0.033527454975290756,0.04481180118012852,0
12,0.00032112695287785456,0.4604885208552121,-0.4684550761971287,4.795243982391142e-06,0.24442041327593933,0.07869244699709106,0.09693577617950207,0
12,13.298918702962649,0.6169264621254127,-0.43092791509293105,0.20826676026314034,0.6748784028896925,0.11710321751006063,0.32090119022518204,1
3,0.00017134621190864174,0.4310606284594703,-0.47705441729676923,2.4496108238582424e-06,0.16344599430578985,0.06989062698667482,0.07000196623206895,0
10,0.00022113494527508255,0.4633283007122902,-0.3543077667844241,3.229324578443567e-06,0.2522344123499372,0.1955274533635571,0.13432985144387966,0
10,0.00023361707331660253,0.3878007248045273,-0.44672161990970083,3.4248002666647965e-06,0.0444111169161155,0.10093763627725405,0.04360599587811753,0
6,0.0006052647072871398,0.41530304108828436,-0.4345691936689158,9.24496785223427e-06,0.12008707941666998,0.11337620188616102,0.07004268237799019,0
3,0.0018605049238725534,0.5277836183033946,-0.5063697249623352,2.8902589085073326e-05,0.42959104466626835,0.03988506509158116,0.14085439396298888,0
9,0.0002745450523706535,0.4396318151287136,-0.35466091039039127,4.065750659617219e-06,0.18703065511306852,0.1951659946864868,0.11466062124013043,0
1,1.0344637814372593,0.4996965118906669,-0.40409152181776564,0.016199930114562305,0.3523059611224505,0.14457149683516193,0.15554320943310865,1
13,2.258394493128002e-05,0.4217213896858301,-0.4654923777384785,1.1992742195580538e-07,0.13774794487876282,0.0817249047489142,0.06584190285927188,0
20,0.0002520001412984678,0.3839006466691532,-0.5193566302853008,3.7126873043093154e-06,0.03367957839126344,0.026592371870022908,0.018083070153307627,0
17,0.00027162597245332035,0.4075679310634689,-0.5298849293385096,4.020036567123101e-06,0.098802985010363,0.015816174925578706,0.03438735599540936,0
4,0.0003881831814679144,0.4779763670090094,-0.4641311404394264,5.845374408033359e-06,0.29254034528806017,0.08311819355545111,0.1126998998028166,0
1,0.00042587732149489984,0.4189921771723726,-0.4459310953156037,6.435681440549997e-06,0.13023818527548037,0.10174677445545016,0.06959806219185538,0
9,0.0006390415627637563,0.4144983655591214,-0.46035653342620564,9.773928462819115e-06,0.11787291699697534,0.08698167694975588,0.06146028775540449,0
7,0.0005439527811479485,0.42887931436144566,-0.4135135301793851,8.284795763119235e-06,0.15744384371669437,0.1349276391518009,0.08771475877885382,0
10,0.7773528502520223,0.48540336095545994,-0.3549297565828895,0.012173458341844037,0.31297662089424905,0.19489081827826707,0.15722961508849242,1
10,0.0003281731849022603,0.43373335371998595,-0.4759141373247753,4.90559111628975e-06,0.17080032237409598,0.07105775583511563,0.07255938569921,0
3,0.18141757654569346,0.45532680815054716,-0.32406912651868014,0.002840846356486929,0.230217334049934,0.22647808852209597,0.13814496531420375,1
20,0.0012098245029753838,0.42166972523691826,-0.3578271835619571,1.871264369564396e-05,0.13760578387464498,0.19192516887936803,0.09886677088368216,0
21,1.7403427605309032,0.5235929575584503,0.04343335720423824,0.02725430952649041,0.4180599328095462,0.6026337355222201,0.317109824310126,1
3,0.0001599359019972758,0.44593306573876706,-0.5055001392842673,2.2709202852479553e-06,0.2043693112449026,0.040775125915230734,0.0735442395161541,0
21,0.00017384989554116833,0.40299076155000324,-0.49543733181074456,2.488819625396603e-06,0.08620834734836062,0.05107487087884436,0.041185960996011656,0
8,0.00023192305283199465,0.38840916843381257,-0.4746175778701778,3.39827115087716e-06,0.04608532343742898,0.07238484390150803,0.035542409510141454,0
14,0.00024597311401296744,0.44760270084110837,-0.4944204243219745,3.618301370865722e-06,0.20896351495090146,0.05211572233242519,0.07832521850554633,0
9,0.0010652423602592698,0.4042160446499255,-0.42895773184431296,1.6448422902689263e-05,0.0895798625678639,0.11911979042430383,0.0626164752668114,0
11,0.00031658817532719663,0.46090290585291893,-0.437806740622392,4.7241647030850235e-06,0.24556064391046872,0.11006242409439972,0.10668881006734177,0
16,0.00022299578819936865,0.419286297392619,-0.46344378260829155,3.2584662079867406e-06,0.1310474927726518,0.08382173582017785,0.06446207196433208,0
6,0.0008045539642538387,0.4185959438606934,-0.41514580295644743,1.2365926436466126e-05,0.12914790120897737,0.1332569331029147,0.0787263966641422,0
2,6.330919312414791,0.5819942657572957,-0.3621430411276525,0.09914478427781892,0.5787582232240656,0.18750769072102028,0.2695376878946533,1
1,0.0015659865457661815,0.5652266777641295,-0.48095816612449194,2.429030002165071e-05,0.5326201689924293,0.06589496102234589,0.1795642551244412,0
11,0.00012223570695288867,0.39699120447675507,-0.5143557385334985,1.680518428460179e-06,0.0696998376137383,0.03171101393584105,0.030423927672245187,0
18,0.0005940239514925703,0.5453056083451636,-0.3896695359874969,9.068932606660658e-06,0.47780492773178806,0.15933306077360196,0.19114502412465967,0
4,0.0001488416868119316,0.44237000062255194,-0.4189916388755912,2.0971799309256895e-06,0.19456510496134025,0.12932054365659862,0.09716653345735403,0
1,0.0007605292609377012,0.5205165841827857,-0.28437332228431056,1.1676479961407415e-05,0.40959491794270775,0.26710856474012207,0.2030157153968335,0
3,0.00021775587677548856,0.38878396948108773,-0.47964031725211465,3.176406859741462e-06,0.047116634026185295,0.06724383978424077,0.03430941270587171,0
9,0.006421948660325765,0.43702479908204833,0.3800927175070281,0.00010033683096271308,0.1798571339248804,0.9472200311316461,0.33816328424934305,0
10,0.00011708045161282346,0.39840986746097584,-0.4727707038825142,1.5997848322173463e-06,0.0736034610644737,0.07427520413178358,0.04436423947281007,0
17,8.779337202821157e-05,0.38161074350649044,-0.5109577506004277,1.1411361131248291e-06,0.0273786318062693,0.0351890104285846,0.01877074912490142,0
12,0.00022053086336853216,0.42274309062548826,-0.4583707268396391,3.219864386557044e-06,0.140559279065986,0.08901424106692858,0.068873343985629,0
17,7.600569560594835e-05,0.43368596864687486,-0.43165700366431037,9.565358467674848e-07,0.1706699365920825,0.11635696191878044,0.08610845216759758,0
0,1.4925962242161231e-05,0.3888798973017609,-0.500327233522437,0.0,0.04738059107202553,0.04606983220945813,0.028035126984445095,0
2,0.0001488751616297475,0.3833241858596462,-0.5093101103385432,2.097704161491894e-06,0.03209337648182453,0.036875445802991166,0.020691485767109302,0
7,0.0008288733092715359,0.4862794172450324,-0.514882762309061,1.274677821819845e-05,0.3153871961430405,0.031171580930455824,0.10397273183333616,0
18,0.00012116867148786058,0.40667001487400867,-0.47598508150006635,1.663808177516669e-06,0.09633225959286917,0.07098514121796484,0.05019588576652121,0
1,0.0014830766234269828,0.44123130942279104,-0.4580738845054442,2.299189368615137e-05,0.19143185786885042,0.0893180728101728,0.08423417596118142,0
13,0.0015944354065798823,0.4716201314800613,-0.44097750082455067,2.4735821861209645e-05,0.2750503914757896,0.10681700560567874,0.11457011345318498,0
19,0.0003249209189888289,0.43579393186602405,-0.3898492548789838,4.8546591826008985e-06,0.17647025333191638,0.15914911024564748,0.1006877509369422,0
4,0.0004563259521152874,0.40089721774111203,-0.5268235831957426,6.912520566548056e-06,0.08044770736661157,0.018949603106412624,0.029821958150133877,0
5,0.5378310503204671,0.42074147963871933,-0.3539293546326303,0.008422440203761636,0.13505160340650404,0.1959147755561821,0.10265888977031049,1
9,0.00027049658902047715,0.41519784960703576,-0.34085747247866305,4.002349919216083e-06,0.11979763228399161,0.20929444646159617,0.09872922456364402,0
14,0.00014471539836904883,0.3899426795326226,-0.5189505295218112,2.032560414887333e-06,0.05030496541995805,0.027008034626612155,0.023194713038137013,0
6,0.00035319406686096965,0.521381415876069,-0.3939641636997002,5.297429279182467e-06,0.4119746073519541,0.1549373123439764,0.17007569488049082,0
7,0.00010344774848629423,0.40512113292224916,-0.5207955667508273,1.3862906253713875e-06,0.0920703228421685,0.0251195544030523,0.03515751768981639,0
10,0.023834469221970703,0.5256105452160766,-0.4450771978445043,0.0003730246634486371,0.4236115702187302,0.10262077767975313,0.15801891423492442,0
0,35.449615011872126,0.7350828317169114,-0.12180489159433328,0.5551565366827278,1.0,0.4335048094906435,0.6521140575202842,1
1,0.0007468076532876228,0.44236090253925103,-0.4633469617862871,1.146159347009931e-05,0.1945400704804768,0.08392083637203053,0.08354285669314024,0
5,0.00015745140382776425,0.39301461406429355,-0.4404087655991147,2.2320119366110734e-06,0.05875776626859733,0.10739913219303789,0.049847962343265204,0
4,0.0002499249426474501,0.40452102568751563,-0.5227934412749944,3.6801887685504997e-06,0.09041905492264321,0.0230746381982689,0.03404958001178105,0
4,0.00026065962776951926,0.4340612136617361,-0.49395337202983747,3.848298721844901e-06,0.17170246881155707,0.052593771774028866,0.06729041149516451,0
5,6.731949018912353e-05,0.4077296980150809,-0.5072052534966384,8.20505998632868e-07,0.09924810641896414,0.03902986331655092,0.04148371912305397,0
4,0.00014978877771841713,0.39942308535361637,-0.5144898657463248,2.112011796624992e-06,0.07639145311784269,0.03157372858198461,0.032390399314666835,0
10,0.0012179693505144837,0.4531926812655477,-0.44233048266204134,1.884019563813859e-05,0.22434502480680202,0.10543216664267344,0.09894069351309788,0
15,0.0005253559694929649,0.42430649641330687,-0.4451361120904349,7.99356140429144e-06,0.14486117991504235,0.1025604762470361,0.07422969427318525,0
4,1.8007444550123508,0.4941903332367395,-0.4745580678597805,0.028200226982169035,0.3371550420130641,0.07244575512648045,0.13416032993473098,1
3,5.362809748390781e-05,0.3897752137700023,-0.5204808740989574,6.060926868276433e-07,0.0498441630409356,0.025441656765112945,0.022585988378889293,0
12,0.00017249531851324924,0.4345536631993395,-0.49023737090136543,2.467606345425401e-06,0.17305750350596574,0.056397269357428795,0.06883741890155654,0
11,0.00033583162689032115,0.3836595327173346,-0.4736753621607863,5.02552573107169e-06,0.033016124077527687,0.07334924489327668,0.03191162090153374,0
